Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Profit,Profit Margin,YearMonth
8419,CA-2018-118199,2018-09-05,11/5/2018,First Class,LB-16795,Laurel Beltran,Home Office,United States,Seattle,Washington,98105.0,West,FUR-TA-10004154,Furniture,Tables,"Riverside Furniture Oval Coffee Table, Oval End Table, End Table with Drawer",286.85,40.13,0.13989890186508627,2018-09
8420,CA-2018-118199,2018-09-05,11/5/2018,First Class,LB-16795,Laurel Beltran,Home Office,United States,Seattle,Washington,98105.0,West,OFF-ST-10000636,Office Supplies,Storage,Rogers Profile Extra Capacity Storage Tub,66.96,11.85,0.17697132616487457,2018-09
8421,CA-2018-118199,2018-09-05,11/5/2018,First Class,LB-16795,Laurel Beltran,Home Office,United States,Seattle,Washington,98105.0,West,TEC-AC-10004171,Technology,Accessories,Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset,199.98,43.38,0.21692169216921695,2018-09
8422,CA-2018-150091,2018-12-10,16/10/2018,Standard Class,NP-18670,Nora Paige,Consumer,United States,Lakewood,New Jersey,8701.0,East,TEC-AC-10002167,Technology,Accessories,ImationÂ 8gb Micro Traveldrive Usb 2.0Â Flash Drive,45.0,9.76,0.21688888888888888,2018-12
8423,CA-2018-150091,2018-12-10,16/10/2018,Standard Class,NP-18670,Nora Paige,Consumer,United States,Lakewood,New Jersey,8701.0,East,OFF-FA-10000621,Office Supplies,Fasteners,"OIC Colored Binder Clips, Assorted Sizes",17.9,3.17,0.1770949720670391,2018-12
8424,CA-2018-150091,2018-12-10,16/10/2018,Standard Class,NP-18670,Nora Paige,Consumer,United States,Lakewood,New Jersey,8701.0,East,FUR-FU-10004053,Furniture,Furnishings,DAX Two-Tone Silver Metal Document Frame,40.48,5.66,0.1398221343873518,2018-12
8425,CA-2018-150091,2018-12-10,16/10/2018,Standard Class,NP-18670,Nora Paige,Consumer,United States,Lakewood,New Jersey,8701.0,East,FUR-BO-10003404,Furniture,Bookcases,"Global Adaptabilites Bookcase, Cherry/Storm Gray Finish",2154.9,301.47,0.13989976333008494,2018-12
8427,CA-2016-128356,2016-02-10,7/10/2016,Standard Class,RP-19390,Resi PÃ¶lking,Consumer,United States,Thornton,Colorado,80229.0,West,OFF-SU-10004290,Office Supplies,Supplies,"Acme Design Line 8"" Stainless Steel Bent Scissors w/Champagne Handles, 3-1/8"" Cut",10.944,1.94,0.17726608187134502,2016-02
8429,US-2018-132220,2018-12-11,16/11/2018,Standard Class,DJ-13510,Don Jones,Corporate,United States,Tempe,Arizona,85281.0,West,TEC-AC-10004227,Technology,Accessories,SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card,62.352,13.52,0.2168334616371568,2018-12
8432,CA-2018-155621,2018-08-11,13/11/2018,Standard Class,KN-16450,Kean Nguyen,Corporate,United States,Baltimore,Maryland,21215.0,East,FUR-FU-10003535,Furniture,Furnishings,Howard Miller Distant Time Traveler Alarm Clock,274.2,38.36,0.13989788475565282,2018-08
8438,CA-2016-112823,2016-10-12,16/12/2016,Standard Class,RA-19945,Ryan Akin,Consumer,United States,Cleveland,Ohio,44105.0,East,TEC-AC-10002550,Technology,Accessories,Maxell 4.7GB DVD-RW 3/Pack,25.488,5.53,0.21696484620213435,2016-10
8441,CA-2017-158302,2017-08-12,12/12/2017,Second Class,JB-16045,Julia Barnett,Home Office,United States,Columbus,Ohio,43229.0,East,OFF-PA-10002615,Office Supplies,Paper,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",10.584,1.87,0.17668178382464098,2017-08
8442,CA-2018-145779,2018-06-05,10/5/2018,Standard Class,DB-13615,Doug Bickford,Consumer,United States,Tucson,Arizona,85705.0,West,OFF-PA-10002254,Office Supplies,Paper,Xerox 1883,84.416,14.94,0.17698066717210006,2018-06
8443,US-2017-155173,2017-06-03,10/3/2017,Standard Class,JB-16045,Julia Barnett,Home Office,United States,Philadelphia,Pennsylvania,19120.0,East,TEC-PH-10004586,Technology,Phones,Wilson SignalBoost 841262 DB PRO Amplifier Kit,431.94,93.69,0.21690512571190443,2017-06
8444,US-2017-155173,2017-06-03,10/3/2017,Standard Class,JB-16045,Julia Barnett,Home Office,United States,Philadelphia,Pennsylvania,19120.0,East,OFF-BI-10002982,Office Supplies,Binders,Avery Self-Adhesive Photo Pockets for Polaroid Photos,2.043,0.36,0.17621145374449337,2017-06
8445,US-2017-155173,2017-06-03,10/3/2017,Standard Class,JB-16045,Julia Barnett,Home Office,United States,Philadelphia,Pennsylvania,19120.0,East,TEC-PH-10002538,Technology,Phones,Grandstream GXP1160 VoIP phone,68.238,14.8,0.21688795099504676,2017-06
8463,CA-2016-169537,2016-03-09,7/9/2016,Second Class,JH-15820,John Huston,Consumer,United States,Holland,Michigan,49423.0,Central,OFF-LA-10001982,Office Supplies,Labels,Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set,7.5,1.33,0.17733333333333334,2016-03
8465,CA-2016-144043,2016-10-05,15/05/2016,Standard Class,AB-10165,Alan Barnes,Consumer,United States,Louisville,Colorado,80027.0,West,TEC-AC-10002718,Technology,Accessories,Belkin Standard 104 key USB Keyboard,46.688,10.13,0.21697224126113776,2016-10
8466,CA-2016-116512,2016-09-04,14/04/2016,Standard Class,MC-18100,Mick Crebagga,Consumer,United States,New York City,New York,10024.0,East,OFF-ST-10001505,Office Supplies,Storage,"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",17.94,3.18,0.17725752508361203,2016-09
8467,CA-2016-101000,2016-09-04,14/04/2016,Standard Class,IG-15085,Ivan Gibson,Consumer,United States,Norwich,Connecticut,6360.0,East,OFF-AP-10000179,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for up to 10 x 16 Room,370.14,65.51,0.17698708596747179,2016-09
8469,US-2017-164196,2017-11-11,17/11/2017,Standard Class,AS-10285,Alejandro Savely,Corporate,United States,Noblesville,Indiana,46060.0,Central,FUR-TA-10001950,Furniture,Tables,Balt Solid Wood Round Tables,2678.94,374.78,0.13989861661702016,2017-11
8475,CA-2018-169404,2018-09-04,14/04/2018,Standard Class,NC-18625,Noah Childs,Corporate,United States,York,Pennsylvania,17403.0,East,OFF-BI-10004492,Office Supplies,Binders,Tuf-Vin Binders,37.896,6.71,0.1770635423263669,2018-09
8476,CA-2018-169404,2018-09-04,14/04/2018,Standard Class,NC-18625,Noah Childs,Corporate,United States,York,Pennsylvania,17403.0,East,OFF-PA-10001033,Office Supplies,Paper,Xerox 1893,65.584,11.61,0.17702488411807757,2018-09
8480,US-2017-119270,2017-12-03,16/03/2017,Standard Class,SW-20245,Scot Wooten,Consumer,United States,Los Angeles,California,90036.0,West,OFF-PA-10004022,Office Supplies,Paper,Hammermill Color Copier Paper (28Lb. and 96 Bright),19.98,3.54,0.17717717717717718,2017-12
8483,US-2018-118535,2018-11-02,15/02/2018,Standard Class,DJ-13510,Don Jones,Corporate,United States,New York City,New York,10024.0,East,OFF-LA-10001297,Office Supplies,Labels,Avery 473,20.7,3.66,0.17681159420289858,2018-11
8489,CA-2017-158841,2017-02-02,4/2/2017,Second Class,SE-20110,Sanjit Engle,Consumer,United States,Arlington,Virginia,22204.0,South,TEC-MA-10001127,Technology,Machines,"HP Designjet T520 Inkjet Large Format Printer - 24"" Color",8749.95,1897.86,0.21689952514014363,2017-02
8490,CA-2017-158841,2017-02-02,4/2/2017,Second Class,SE-20110,Sanjit Engle,Consumer,United States,Arlington,Virginia,22204.0,South,OFF-BI-10002557,Office Supplies,Binders,Presstex Flexible Ring Binders,36.4,6.44,0.17692307692307693,2017-02
8491,CA-2017-158841,2017-02-02,4/2/2017,Second Class,SE-20110,Sanjit Engle,Consumer,United States,Arlington,Virginia,22204.0,South,FUR-FU-10001731,Furniture,Furnishings,Acrylic Self-Standing Desk Frames,18.69,2.61,0.13964686998394862,2017-02
8492,CA-2018-106824,2018-07-07,11/7/2018,Standard Class,AT-10735,Annie Thurman,Consumer,United States,Los Angeles,California,90049.0,West,OFF-FA-10001135,Office Supplies,Fasteners,"Brites Rubber Bands, 1 1/2 oz. Box",5.94,1.05,0.17676767676767677,2018-07
8496,CA-2017-143154,2017-02-12,8/12/2017,Standard Class,AS-10225,Alan Schoenberger,Corporate,United States,Longmont,Colorado,80501.0,West,TEC-AC-10002942,Technology,Accessories,WD My Passport Ultra 1TB Portable External Hard Drive,165.6,35.92,0.2169082125603865,2017-02
8497,CA-2015-169061,2015-05-03,8/3/2015,Second Class,AB-10150,Aimee Bixby,Consumer,United States,Yonkers,New York,10701.0,East,OFF-AR-10000588,Office Supplies,Art,Newell 345,59.52,10.54,0.17708333333333331,2015-05
8498,CA-2015-169061,2015-05-03,8/3/2015,Second Class,AB-10150,Aimee Bixby,Consumer,United States,Yonkers,New York,10701.0,East,TEC-AC-10002001,Technology,Accessories,Logitech Wireless Gaming Headset G930,479.97,104.11,0.21690939017021896,2015-05
8499,CA-2015-169061,2015-05-03,8/3/2015,Second Class,AB-10150,Aimee Bixby,Consumer,United States,Yonkers,New York,10701.0,East,OFF-SU-10000381,Office Supplies,Supplies,Acme Forged Steel Scissors with Black Enamel Handles,18.62,3.3,0.1772287862513426,2015-05
8500,CA-2015-169061,2015-05-03,8/3/2015,Second Class,AB-10150,Aimee Bixby,Consumer,United States,Yonkers,New York,10701.0,East,OFF-BI-10001617,Office Supplies,Binders,GBC Wire Binding Combs,49.632,8.78,0.17690199871050935,2015-05
8501,CA-2015-169061,2015-05-03,8/3/2015,Second Class,AB-10150,Aimee Bixby,Consumer,United States,Yonkers,New York,10701.0,East,OFF-PA-10001878,Office Supplies,Paper,Xerox 1891,97.82,17.31,0.1769576773665917,2015-05
8502,CA-2016-102316,2016-01-03,3/3/2016,Second Class,DH-13075,Dave Hallsten,Corporate,United States,Los Angeles,California,90045.0,West,TEC-PH-10000376,Technology,Phones,Square Credit Card Reader,15.984,3.47,0.2170920920920921,2016-01
8503,CA-2016-102316,2016-01-03,3/3/2016,Second Class,DH-13075,Dave Hallsten,Corporate,United States,Los Angeles,California,90045.0,West,FUR-CH-10003396,Furniture,Chairs,Global Deluxe Steno Chair,184.752,25.85,0.13991729453537716,2016-01
8505,CA-2017-109400,2017-02-05,6/5/2017,Standard Class,NR-18550,Nick Radford,Consumer,United States,Amarillo,Texas,79109.0,Central,FUR-CH-10003298,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",366.744,51.31,0.1399068560085509,2017-02
8506,CA-2017-130400,2017-08-03,12/3/2017,Standard Class,SJ-20125,Sanjit Jacobs,Home Office,United States,Dallas,Texas,75217.0,Central,OFF-BI-10001757,Office Supplies,Binders,Pressboard Hanging Data Binders for Unburst Sheets,8.856,1.57,0.17728093947606144,2017-08
8507,CA-2017-130400,2017-08-03,12/3/2017,Standard Class,SJ-20125,Sanjit Jacobs,Home Office,United States,Dallas,Texas,75217.0,Central,TEC-AC-10004633,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 3/Pack",27.96,6.06,0.21673819742489267,2017-08
8508,CA-2017-130400,2017-08-03,12/3/2017,Standard Class,SJ-20125,Sanjit Jacobs,Home Office,United States,Dallas,Texas,75217.0,Central,OFF-EN-10001453,Office Supplies,Envelopes,"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box",146.352,25.9,0.17697059145074887,2017-08
8509,CA-2016-135853,2016-11-12,14/12/2016,First Class,CA-12775,Cynthia Arntzen,Consumer,United States,Detroit,Michigan,48205.0,Central,TEC-AC-10004761,Technology,Accessories,Maxell 4.7GB DVD+RW 3/Pack,175.23,38.01,0.21691491183016606,2016-11
8510,CA-2016-135853,2016-11-12,14/12/2016,First Class,CA-12775,Cynthia Arntzen,Consumer,United States,Detroit,Michigan,48205.0,Central,TEC-PH-10003691,Technology,Phones,BlackBerry Q10,125.99,27.33,0.21692197793475673,2016-11
8511,CA-2016-135853,2016-11-12,14/12/2016,First Class,CA-12775,Cynthia Arntzen,Consumer,United States,Detroit,Michigan,48205.0,Central,OFF-BI-10004965,Office Supplies,Binders,Ibico Covers for Plastic or Wire Binding Elements,23.0,4.07,0.17695652173913046,2016-11
8513,CA-2017-144645,2017-02-02,8/2/2017,Standard Class,NS-18640,Noel Staavos,Corporate,United States,Houston,Texas,77041.0,Central,FUR-FU-10003601,Furniture,Furnishings,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",73.784,10.32,0.13986772199934944,2017-02
8514,CA-2018-141614,2018-05-06,9/6/2018,Standard Class,NS-18640,Noel Staavos,Corporate,United States,Orlando,Florida,32839.0,South,OFF-PA-10002787,Office Supplies,Paper,Xerox 227,20.736,3.67,0.17698688271604937,2018-05
8517,CA-2017-132899,2017-07-04,11/4/2017,Standard Class,SF-20200,Sarah Foster,Consumer,United States,New York City,New York,10009.0,East,OFF-AR-10002833,Office Supplies,Art,Newell 322,3.64,0.64,0.1758241758241758,2017-07
8518,CA-2018-149720,2018-04-06,7/6/2018,Second Class,EM-14065,Erin Mull,Consumer,United States,Frisco,Texas,75034.0,Central,FUR-FU-10002501,Furniture,Furnishings,Nu-Dell Executive Frame,30.336,4.24,0.1397679324894515,2018-04
8519,CA-2018-118003,2018-04-12,10/12/2018,Standard Class,DO-13645,Doug O'Connell,Consumer,United States,Paterson,New Jersey,7501.0,East,FUR-FU-10002506,Furniture,Furnishings,"Tensor ""Hersey Kiss"" Styled Floor Lamp",12.99,1.82,0.1401077752117013,2018-04
8520,CA-2018-118003,2018-04-12,10/12/2018,Standard Class,DO-13645,Doug O'Connell,Consumer,United States,Paterson,New Jersey,7501.0,East,FUR-CH-10003817,Furniture,Chairs,"Global Value Steno Chair, Gray",182.22,25.49,0.13988585226649106,2018-04
8521,CA-2018-118003,2018-04-12,10/12/2018,Standard Class,DO-13645,Doug O'Connell,Consumer,United States,Paterson,New Jersey,7501.0,East,FUR-CH-10004860,Furniture,Chairs,Global Low Back Tilter Chair,302.94,42.38,0.13989568891529677,2018-04
8522,CA-2017-141887,2017-11-01,15/01/2017,Standard Class,MP-17470,Mark Packer,Home Office,United States,Columbus,Ohio,43229.0,East,FUR-FU-10002268,Furniture,Furnishings,Ultra Door Push Plate,54.992,7.69,0.13983852196683155,2017-11
8523,US-2017-160206,2017-01-04,7/4/2017,Standard Class,MY-18295,Muhammed Yedwab,Corporate,United States,Milwaukee,Wisconsin,53209.0,Central,TEC-PH-10000148,Technology,Phones,Cyber Acoustics AC-202b Speech Recognition Stereo Headset,12.99,2.82,0.21709006928406466,2017-01
8530,CA-2018-137624,2018-10-11,17/11/2018,Standard Class,ME-17320,Maria Etezadi,Home Office,United States,Los Angeles,California,90008.0,West,FUR-CH-10001714,Furniture,Chairs,"Global Leather & Oak Executive Chair, Burgundy",241.424,33.78,0.13991980913248062,2018-10
8537,CA-2016-157343,2016-07-06,11/6/2016,Standard Class,HD-14785,Harold Dahlen,Home Office,United States,Philadelphia,Pennsylvania,19143.0,East,OFF-BI-10003707,Office Supplies,Binders,Aluminum Screw Posts,18.312,3.24,0.17693315858453473,2016-07
8538,CA-2016-157343,2016-07-06,11/6/2016,Standard Class,HD-14785,Harold Dahlen,Home Office,United States,Philadelphia,Pennsylvania,19143.0,East,OFF-PA-10000552,Office Supplies,Paper,Xerox 200,25.92,4.59,0.17708333333333331,2016-07
8539,CA-2016-157343,2016-07-06,11/6/2016,Standard Class,HD-14785,Harold Dahlen,Home Office,United States,Philadelphia,Pennsylvania,19143.0,East,OFF-AR-10003183,Office Supplies,Art,Avery Fluorescent Highlighter Four-Color Set,8.016,1.42,0.17714570858283432,2016-07
8540,CA-2018-147354,2018-09-03,13/03/2018,Standard Class,KB-16315,Karl Braun,Consumer,United States,Los Angeles,California,90008.0,West,TEC-CO-10000971,Technology,Copiers,Hewlett Packard 310 Color Digital Copier,479.984,104.11,0.21690306343544785,2018-09
8541,CA-2018-147354,2018-09-03,13/03/2018,Standard Class,KB-16315,Karl Braun,Consumer,United States,Los Angeles,California,90008.0,West,OFF-BI-10003910,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill,30.84,5.46,0.17704280155642024,2018-09
8544,CA-2015-137575,2015-06-08,11/8/2015,Standard Class,TB-21625,Trudy Brown,Consumer,United States,New York City,New York,10035.0,East,TEC-AC-10004571,Technology,Accessories,Logitech G700s Rechargeable Gaming Mouse,199.98,43.38,0.21692169216921695,2015-06
8548,CA-2016-149566,2016-05-12,10/12/2016,Standard Class,GB-14530,George Bell,Corporate,United States,Los Angeles,California,90049.0,West,TEC-AC-10001266,Technology,Accessories,Memorex Micro Travel Drive 8 GB,39.0,8.46,0.21692307692307694,2016-05
8549,CA-2016-149566,2016-05-12,10/12/2016,Standard Class,GB-14530,George Bell,Corporate,United States,Los Angeles,California,90049.0,West,OFF-LA-10000452,Office Supplies,Labels,Avery 488,12.6,2.23,0.176984126984127,2016-05
8550,CA-2016-126186,2016-11-09,12/9/2016,First Class,GB-14530,George Bell,Corporate,United States,Aurora,Colorado,80013.0,West,FUR-FU-10000073,Furniture,Furnishings,Deflect-O Glasstique Clear Desk Accessories,24.64,3.45,0.14001623376623376,2016-11
8555,CA-2017-102092,2017-09-12,11/12/2017,First Class,PM-18940,Paul MacIntyre,Consumer,United States,Springfield,Virginia,22153.0,South,FUR-TA-10002530,Furniture,Tables,"Iceberg OfficeWorks 42"" Round Tables",1056.86,147.85,0.1398955396173571,2017-09
8563,CA-2017-123540,2017-02-04,6/4/2017,Second Class,DJ-13420,Denny Joy,Corporate,United States,Milwaukee,Wisconsin,53209.0,Central,FUR-CH-10000847,Furniture,Chairs,Global Executive Mid-Back Manager's Chair,1454.9,203.54,0.139899649460444,2017-02
8568,US-2017-136581,2017-10-11,12/11/2017,First Class,SV-20365,Seth Vernon,Consumer,United States,Troy,Ohio,45373.0,East,OFF-PA-10002787,Office Supplies,Paper,Xerox 227,31.104,5.51,0.17714763374485595,2017-10
8569,CA-2017-162390,2017-06-12,12/12/2017,Standard Class,DP-13105,Dave Poirier,Corporate,United States,Hempstead,New York,11550.0,East,OFF-BI-10004318,Office Supplies,Binders,Ibico EB-19 Dual Function Manual Binding System,968.744,171.47,0.17700238659542664,2017-06
8570,CA-2017-162390,2017-06-12,12/12/2017,Standard Class,DP-13105,Dave Poirier,Corporate,United States,Hempstead,New York,11550.0,East,OFF-BI-10001721,Office Supplies,Binders,Trimflex Flexible Post Binders,222.352,39.36,0.17701662229258114,2017-06
8571,CA-2017-162390,2017-06-12,12/12/2017,Standard Class,DP-13105,Dave Poirier,Corporate,United States,Hempstead,New York,11550.0,East,TEC-CO-10004202,Technology,Copiers,Brother DCP1000 Digital 3 in 1 Multifunction Machine,479.984,104.11,0.21690306343544785,2017-06
8572,CA-2017-162222,2017-03-04,3/4/2017,Same Day,SR-20740,Steven Roelle,Home Office,United States,Dallas,Texas,75081.0,Central,OFF-PA-10003893,Office Supplies,Paper,Xerox 1962,10.272,1.82,0.17718068535825546,2017-03
8577,CA-2018-106747,2018-03-07,4/7/2018,First Class,TS-21505,Tony Sayre,Consumer,United States,Concord,New Hampshire,3301.0,East,FUR-FU-10004188,Furniture,Furnishings,Luxo Professional Combination Clamp-On Lamps,102.3,14.31,0.13988269794721409,2018-03
8585,CA-2015-104808,2015-04-02,8/2/2015,Second Class,MH-17440,Mark Haberlin,Corporate,United States,Escondido,California,92025.0,West,OFF-BI-10003676,Office Supplies,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",17.248,3.05,0.1768320964749536,2015-04
8586,US-2018-132927,2018-09-12,15/12/2018,Standard Class,RD-19720,Roger Demir,Consumer,United States,Philadelphia,Pennsylvania,19134.0,East,OFF-BI-10001116,Office Supplies,Binders,"Wilson Jones 1"" Hanging DublLock Ring Binders",11.088,1.96,0.17676767676767677,2018-09
8587,CA-2018-162015,2018-11-07,18/07/2018,Standard Class,KB-16240,Karen Bern,Corporate,United States,Los Angeles,California,90049.0,West,TEC-AC-10003832,Technology,Accessories,LogitechÂ P710e Mobile Speakerphone,1287.45,279.25,0.2169016272476601,2018-11
8588,CA-2018-162015,2018-11-07,18/07/2018,Standard Class,KB-16240,Karen Bern,Corporate,United States,Los Angeles,California,90049.0,West,OFF-AP-10003040,Office Supplies,Appliances,Fellowes 8 Outlet Superior Workstation Surge Protector w/o Phone/Fax/Modem Protection,168.1,29.75,0.17697798929208805,2018-11
8594,CA-2018-159667,2018-09-11,13/11/2018,Standard Class,PM-19135,Peter McVee,Home Office,United States,Jacksonville,Florida,32216.0,South,TEC-AC-10002567,Technology,Accessories,Logitech G602 Wireless Gaming Mouse,191.976,41.64,0.21690211276409552,2018-09
8595,CA-2018-159667,2018-09-11,13/11/2018,Standard Class,PM-19135,Peter McVee,Home Office,United States,Jacksonville,Florida,32216.0,South,TEC-PH-10004094,Technology,Phones,Motorola L703CM,499.168,108.27,0.21690092313609846,2018-09
8596,CA-2015-111934,2015-05-05,7/5/2015,First Class,GD-14590,Giulietta Dortch,Corporate,United States,Arlington,Virginia,22204.0,South,OFF-BI-10004364,Office Supplies,Binders,Storex Dura Pro Binders,11.88,2.1,0.17676767676767677,2015-05
8597,CA-2015-111934,2015-05-05,7/5/2015,First Class,GD-14590,Giulietta Dortch,Corporate,United States,Arlington,Virginia,22204.0,South,OFF-PA-10000474,Office Supplies,Paper,Easy-staple paper,35.44,6.27,0.17691873589164786,2015-05
8604,US-2017-116365,2017-03-01,8/1/2017,Standard Class,CA-12310,Christine Abelman,Corporate,United States,San Antonio,Texas,78207.0,Central,TEC-AC-10002217,Technology,Accessories,ImationÂ Clip USBÂ flash driveÂ - 8 GB,30.08,6.52,0.21675531914893617,2017-03
8605,US-2017-116365,2017-03-01,8/1/2017,Standard Class,CA-12310,Christine Abelman,Corporate,United States,San Antonio,Texas,78207.0,Central,TEC-AC-10002942,Technology,Accessories,WD My Passport Ultra 1TB Portable External Hard Drive,165.6,35.92,0.2169082125603865,2017-03
8606,US-2017-116365,2017-03-01,8/1/2017,Standard Class,CA-12310,Christine Abelman,Corporate,United States,San Antonio,Texas,78207.0,Central,TEC-PH-10002890,Technology,Phones,AT&T 17929 Lendline Telephone,180.96,39.25,0.21689876215738282,2017-03
8608,CA-2015-151946,2015-04-06,9/6/2015,Standard Class,BT-11440,Bobby Trafton,Consumer,United States,New York City,New York,10035.0,East,FUR-FU-10002878,Furniture,Furnishings,"Seth Thomas 14"" Day/Date Wall Clock",56.96,7.97,0.13992275280898875,2015-04
8609,CA-2015-151946,2015-04-06,9/6/2015,Standard Class,BT-11440,Bobby Trafton,Consumer,United States,New York City,New York,10035.0,East,OFF-AP-10001626,Office Supplies,Appliances,"Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags",15.56,2.75,0.17673521850899743,2015-04
8610,CA-2015-151946,2015-04-06,9/6/2015,Standard Class,BT-11440,Bobby Trafton,Consumer,United States,New York City,New York,10035.0,East,FUR-BO-10003272,Furniture,Bookcases,O'Sullivan Living Dimensions 5-Shelf Bookcases,353.568,49.46,0.13988822517874921,2015-04
8611,CA-2015-151946,2015-04-06,9/6/2015,Standard Class,BT-11440,Bobby Trafton,Consumer,United States,New York City,New York,10035.0,East,FUR-FU-10002191,Furniture,Furnishings,G.E. Halogen Desk Lamp Bulbs,13.96,1.95,0.13968481375358166,2015-04
8614,CA-2017-138233,2017-09-11,14/11/2017,Standard Class,PF-19165,Philip Fox,Consumer,United States,Oakland,California,94601.0,West,TEC-AC-10002001,Technology,Accessories,Logitech Wireless Gaming Headset G930,479.97,104.11,0.21690939017021896,2017-09
8615,CA-2017-165918,2017-10-09,14/09/2017,Standard Class,BD-11770,Bryan Davis,Consumer,United States,Edmonds,Washington,98026.0,West,OFF-LA-10003720,Office Supplies,Labels,Avery 487,7.38,1.31,0.1775067750677507,2017-10
8616,CA-2017-165918,2017-10-09,14/09/2017,Standard Class,BD-11770,Bryan Davis,Consumer,United States,Edmonds,Washington,98026.0,West,OFF-BI-10004364,Office Supplies,Binders,Storex Dura Pro Binders,14.256,2.52,0.17676767676767677,2017-10
8617,CA-2017-165918,2017-10-09,14/09/2017,Standard Class,BD-11770,Bryan Davis,Consumer,United States,Edmonds,Washington,98026.0,West,OFF-PA-10000100,Office Supplies,Paper,Xerox 1945,81.98,14.51,0.17699438887533545,2017-10
8618,CA-2017-165918,2017-10-09,14/09/2017,Standard Class,BD-11770,Bryan Davis,Consumer,United States,Edmonds,Washington,98026.0,West,OFF-BI-10004826,Office Supplies,Binders,JM Magazine Binder,39.624,7.01,0.17691298203109226,2017-10
8619,CA-2018-117513,2018-03-03,8/3/2018,Standard Class,BT-11395,Bill Tyler,Corporate,United States,Los Angeles,California,90004.0,West,FUR-TA-10001520,Furniture,Tables,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",399.672,55.91,0.13988970956184069,2018-03
8620,CA-2018-132437,2018-08-09,13/09/2018,Second Class,EM-14095,Eudokia Martin,Corporate,United States,New York City,New York,10024.0,East,OFF-ST-10001031,Office Supplies,Storage,Adjustable Personal File Tote,65.12,11.53,0.17705773955773954,2018-08
8621,US-2018-119319,2018-06-11,9/11/2018,Second Class,LC-17050,Liz Carlisle,Consumer,United States,Dallas,Texas,75217.0,Central,FUR-FU-10003878,Furniture,Furnishings,"Linden 10"" Round Wall Clock, Black",30.56,4.28,0.14005235602094243,2018-06
8626,CA-2016-156118,2016-08-12,12/12/2016,Standard Class,HG-14965,Henry Goldwyn,Corporate,United States,Colorado Springs,Colorado,80906.0,West,OFF-PA-10000533,Office Supplies,Paper,Southworth Parchment Paper & Envelopes,15.696,2.78,0.17711518858307848,2016-08
8627,CA-2016-164084,2016-07-09,12/9/2016,Standard Class,AG-10525,Andy Gerbode,Corporate,United States,New York City,New York,10011.0,East,OFF-ST-10003638,Office Supplies,Storage,Mobile Personal File Cube,70.26,12.44,0.17705664674067748,2016-07
8628,CA-2016-164084,2016-07-09,12/9/2016,Standard Class,AG-10525,Andy Gerbode,Corporate,United States,New York City,New York,10011.0,East,TEC-AC-10002305,Technology,Accessories,KeyTronicÂ E03601U1 -Â KeyboardÂ - Beige,90.0,19.52,0.21688888888888888,2016-07
8629,CA-2016-164084,2016-07-09,12/9/2016,Standard Class,AG-10525,Andy Gerbode,Corporate,United States,New York City,New York,10011.0,East,OFF-BI-10000605,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",6.096,1.08,0.17716535433070868,2016-07
8630,CA-2016-164084,2016-07-09,12/9/2016,Standard Class,AG-10525,Andy Gerbode,Corporate,United States,New York City,New York,10011.0,East,FUR-TA-10003569,Furniture,Tables,Bretford CR8500 Series Meeting Room Furniture,481.176,67.32,0.13990722729313182,2016-07
8631,CA-2016-164084,2016-07-09,12/9/2016,Standard Class,AG-10525,Andy Gerbode,Corporate,United States,New York City,New York,10011.0,East,OFF-FA-10003059,Office Supplies,Fasteners,Assorted Color Push Pins,7.24,1.28,0.17679558011049723,2016-07
8641,US-2018-148551,2018-12-01,16/01/2018,Standard Class,DB-13120,David Bremer,Corporate,United States,Dallas,Texas,75217.0,Central,OFF-BI-10000545,Office Supplies,Binders,GBC Ibimaster 500 Manual ProClick Binding System,760.98,134.69,0.17699545323135957,2018-12
8642,CA-2018-147767,2018-02-12,2/12/2018,Same Day,SV-20935,Susan Vittorini,Consumer,United States,Peoria,Arizona,85345.0,West,OFF-BI-10001670,Office Supplies,Binders,Vinyl Sectional Post Binders,67.86,12.01,0.176982021809608,2018-02
