Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Profit
8987,CA-2016-123092,3/12/2016,7/12/2016,Standard Class,JG-15115,Jack Garza,Consumer,United States,Jacksonville,North Carolina,28540,South,OFF-BI-10001718,Office Supplies,Binders,GBC DocuBind P50 Personal Binding Machine,95.97,16.99
8988,CA-2016-123092,3/12/2016,7/12/2016,Standard Class,JG-15115,Jack Garza,Consumer,United States,Jacksonville,North Carolina,28540,South,TEC-PH-10001700,Technology,Phones,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,105.584,22.90
8989,CA-2016-123092,3/12/2016,7/12/2016,Standard Class,JG-15115,Jack Garza,Consumer,United States,Jacksonville,North Carolina,28540,South,OFF-AR-10004078,Office Supplies,Art,Newell 312,9.344,1.65
8990,US-2016-128587,24/12/2016,30/12/2016,Standard Class,HM-14860,Harry Marie,Corporate,United States,Springfield,Missouri,65807,Central,FUR-FU-10003026,Furniture,Furnishings,"Eldon Regeneration Recycled Desk Accessories, Black",9.68,1.35
8991,US-2016-128587,24/12/2016,30/12/2016,Standard Class,HM-14860,Harry Marie,Corporate,United States,Springfield,Missouri,65807,Central,TEC-CO-10003763,Technology,Copiers,Canon PC1060 Personal Laser Copier,4899.93,1062.79
8992,US-2018-139577,1/10/2018,6/10/2018,Standard Class,TN-21040,Tanja Norvell,Home Office,United States,San Francisco,California,94110,West,TEC-AC-10004708,Technology,Accessories,Sony 32GB Class 10 Micro SDHC R40 Memory Card,104.75,22.72
8993,CA-2018-159100,16/10/2018,21/10/2018,Standard Class,VP-21760,Victoria Pisteka,Corporate,United States,Columbia,Tennessee,38401,South,TEC-AC-10003499,Technology,Accessories,Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,18.528,4.02
8994,CA-2018-159100,16/10/2018,21/10/2018,Standard Class,VP-21760,Victoria Pisteka,Corporate,United States,Columbia,Tennessee,38401,South,FUR-TA-10001950,Furniture,Tables,Balt Solid Wood Round Tables,1875.258,262.35
8995,CA-2015-109043,15/08/2015,17/08/2015,First Class,CS-12355,Christine Sundaresam,Consumer,United States,Hollywood,Florida,33021,South,OFF-PA-10000312,Office Supplies,Paper,Xerox 1955,91.36,16.17
8996,CA-2015-109043,15/08/2015,17/08/2015,First Class,CS-12355,Christine Sundaresam,Consumer,United States,Hollywood,Florida,33021,South,OFF-AP-10004708,Office Supplies,Appliances,Fellowes Superior 10 Outlet Split Surge Protector,152.24,26.95
8997,US-2018-116491,11/11/2018,13/11/2018,First Class,PG-18820,Patrick Gardner,Consumer,United States,Dallas,Texas,75081,Central,TEC-PH-10004531,Technology,Phones,OtterBox Commuter Series Case - iPhone 5 & 5s,35.184,7.63
8998,CA-2018-122763,20/03/2018,20/03/2018,Same Day,HG-14845,Harry Greene,Consumer,United States,Houston,Texas,77041,Central,OFF-PA-10000474,Office Supplies,Paper,Easy-staple paper,56.704,10.04
8999,CA-2018-122763,20/03/2018,20/03/2018,Same Day,HG-14845,Harry Greene,Consumer,United States,Houston,Texas,77041,Central,OFF-PA-10002377,Office Supplies,Paper,Xerox 1916,274.064,48.51
9000,CA-2018-137785,13/05/2018,17/05/2018,Standard Class,MH-18115,Mick Hernandez,Home Office,United States,Philadelphia,Pennsylvania,19140,East,FUR-CH-10001482,Furniture,Chairs,Office Star - Mesh Screen back chair with Vinyl seat,458.43,64.13
9001,CA-2015-133389,22/06/2015,22/06/2015,Same Day,TB-21280,Toby Braunhardt,Consumer,United States,Phoenix,Arizona,85023,West,OFF-BI-10001553,Office Supplies,Binders,SpineVue Locking Slant-D Ring Binders by Cardinal,8.226,1.46
9002,CA-2015-103807,2/12/2015,9/12/2015,Standard Class,EM-13825,Elizabeth Moffitt,Corporate,United States,Sandy Springs,Georgia,30328,South,TEC-AC-10000199,Technology,Accessories,Kingston Digital DataTraveler 8GB USB 2.0,5.95,1.29
9003,CA-2015-103807,2/12/2015,9/12/2015,Standard Class,EM-13825,Elizabeth Moffitt,Corporate,United States,Sandy Springs,Georgia,30328,South,OFF-PA-10002195,Office Supplies,Paper,"RSVP Cards & Envelopes, Blank White, 8-1/2"" X 11"", 24 Cards/25 Envelopes/Set",15.24,2.70
9004,CA-2016-102855,5/4/2016,6/4/2016,Same Day,JF-15415,Jennifer Ferguson,Consumer,United States,Spokane,Washington,99207,West,TEC-AC-10001767,Technology,Accessories,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,239.94,52.04
9005,CA-2016-102855,5/4/2016,6/4/2016,Same Day,JF-15415,Jennifer Ferguson,Consumer,United States,Spokane,Washington,99207,West,OFF-AR-10002467,Office Supplies,Art,Dixon Ticonderoga Pencils,23.84,4.22
9006,CA-2018-107825,18/11/2018,18/11/2018,Same Day,NB-18655,Nona Balk,Corporate,United States,Milwaukee,Wisconsin,53209,Central,OFF-ST-10001321,Office Supplies,Storage,"Decoflex Hanging Personal Folder File, Blue",92.52,16.38
9007,CA-2018-107825,18/11/2018,18/11/2018,Same Day,NB-18655,Nona Balk,Corporate,United States,Milwaukee,Wisconsin,53209,Central,OFF-ST-10000777,Office Supplies,Storage,"Companion Letter/Legal File, Black",37.76,6.68
9008,CA-2018-107825,18/11/2018,18/11/2018,Same Day,NB-18655,Nona Balk,Corporate,United States,Milwaukee,Wisconsin,53209,Central,OFF-LA-10003720,Office Supplies,Labels,Avery 487,7.38,1.31
9009,CA-2018-107825,18/11/2018,18/11/2018,Same Day,NB-18655,Nona Balk,Corporate,United States,Milwaukee,Wisconsin,53209,Central,FUR-FU-10000206,Furniture,Furnishings,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",5.82,0.81
9010,CA-2018-106047,12/7/2018,18/07/2018,Standard Class,CS-11860,Cari Schnelling,Consumer,United States,Fairfield,Ohio,45014,East,OFF-PA-10000791,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book",3.816,0.68
9011,CA-2018-127803,19/05/2018,23/05/2018,Standard Class,ND-18460,Neil Ducich,Corporate,United States,Huntsville,Alabama,35810,South,OFF-BI-10001787,Office Supplies,Binders,Wilson Jones Four-Pocket Poly Binders,26.16,4.63
9012,CA-2016-137071,20/12/2016,21/12/2016,First Class,ED-13885,Emily Ducich,Home Office,United States,Houston,Texas,77036,Central,TEC-AC-10004353,Technology,Accessories,Hypercom P1300 Pinpad,100.8,21.86
9013,CA-2017-121447,21/02/2017,22/02/2017,First Class,EA-14035,Erin Ashbrook,Corporate,United States,New York City,New York,10011,East,FUR-FU-10001861,Furniture,Furnishings,"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts",135.8,19.00
9014,CA-2018-143084,18/03/2018,22/03/2018,Standard Class,BP-11050,Barry Pond,Corporate,United States,Los Angeles,California,90008,West,OFF-AR-10002766,Office Supplies,Art,Prang Drawing Pencil Set,13.9,2.46
9015,CA-2018-143084,18/03/2018,22/03/2018,Standard Class,BP-11050,Barry Pond,Corporate,United States,Los Angeles,California,90008,West,OFF-EN-10003072,Office Supplies,Envelopes,Peel & Seel Envelopes,19.4,3.43
9016,CA-2017-131639,17/12/2017,23/12/2017,Standard Class,NS-18640,Noel Staavos,Corporate,United States,Carlsbad,New Mexico,88220,West,OFF-BI-10001636,Office Supplies,Binders,Ibico Plastic and Wire Spiral Binding Combs,13.488,2.39
9017,CA-2017-131639,17/12/2017,23/12/2017,Standard Class,NS-18640,Noel Staavos,Corporate,United States,Carlsbad,New Mexico,88220,West,OFF-BI-10000948,Office Supplies,Binders,"GBC Laser Imprintable Binding System Covers, Desert Sand",11.416,2.02
9018,CA-2017-161361,26/03/2017,28/03/2017,Second Class,MV-17485,Mark Van Huff,Consumer,United States,Pocatello,Idaho,83201,West,OFF-PA-10001838,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",17.64,3.12
9019,CA-2017-161361,26/03/2017,28/03/2017,Second Class,MV-17485,Mark Van Huff,Consumer,United States,Pocatello,Idaho,83201,West,OFF-BI-10002215,Office Supplies,Binders,"Wilson Jones Hanging View Binder, White, 1""",17.04,3.02
9020,CA-2015-100706,16/12/2015,18/12/2015,Second Class,LE-16810,Laurel Elliston,Consumer,United States,Springfield,Virginia,22153,South,TEC-AC-10001314,Technology,Accessories,Case Logic 2.4GHz Wireless Keyboard,99.98,21.69
9021,CA-2015-100706,16/12/2015,18/12/2015,Second Class,LE-16810,Laurel Elliston,Consumer,United States,Springfield,Virginia,22153,South,FUR-FU-10002268,Furniture,Furnishings,Ultra Door Push Plate,29.46,4.12
9022,CA-2016-129525,15/11/2016,20/11/2016,Standard Class,VP-21760,Victoria Pisteka,Corporate,United States,Toledo,Ohio,43615,East,OFF-BI-10002133,Office Supplies,Binders,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",166.92,29.54
9023,US-2017-141880,22/08/2017,23/08/2017,First Class,TC-21475,Tony Chapman,Home Office,United States,Fort Collins,Colorado,80525,West,FUR-FU-10001979,Furniture,Furnishings,Dana Halogen Swing-Arm Architect Lamp,98.328,13.76
9024,CA-2016-165799,29/06/2016,2/7/2016,First Class,SG-20470,Sheri Gordon,Consumer,United States,New York City,New York,10024,East,FUR-CH-10001482,Furniture,Chairs,Office Star - Mesh Screen back chair with Vinyl seat,117.882,16.49
9025,CA-2017-102127,26/06/2017,2/7/2017,Standard Class,VP-21760,Victoria Pisteka,Corporate,United States,New York City,New York,10035,East,TEC-AC-10002018,Technology,Accessories,AmazonBasics 3-Button USB Wired Mouse,20.97,4.55
9026,CA-2017-102127,26/06/2017,2/7/2017,Standard Class,VP-21760,Victoria Pisteka,Corporate,United States,New York City,New York,10035,East,TEC-AC-10000397,Technology,Accessories,"Perixx PERIBOARD-512B, Ergonomic Split Keyboard",139.96,30.36
9027,CA-2017-102127,26/06/2017,2/7/2017,Standard Class,VP-21760,Victoria Pisteka,Corporate,United States,New York City,New York,10035,East,FUR-FU-10003976,Furniture,Furnishings,"DAX Executive Solid Wood Document Frame, Desktop or Hang, Mahogany, 5 x 7",37.74,5.28
9028,US-2017-152415,17/09/2017,22/09/2017,Standard Class,PO-18865,Patrick O'Donnell,Consumer,United States,Marlborough,Massachusetts,1752,East,FUR-FU-10002597,Furniture,Furnishings,"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",14.82,2.07
9029,US-2017-152415,17/09/2017,22/09/2017,Standard Class,PO-18865,Patrick O'Donnell,Consumer,United States,Marlborough,Massachusetts,1752,East,FUR-FU-10004864,Furniture,Furnishings,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",191.82,26.84
9030,CA-2015-138198,18/07/2015,23/07/2015,Standard Class,JL-15130,Jack Lebron,Consumer,United States,New Rochelle,New York,10801,East,OFF-BI-10002103,Office Supplies,Binders,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",13.904,2.46
9031,CA-2018-128041,1/9/2018,1/9/2018,Same Day,RW-19540,Rick Wilson,Corporate,United States,Seattle,Washington,98103,West,OFF-AP-10001005,Office Supplies,Appliances,Honeywell Quietcare HEPA Air Cleaner,314.6,55.68
9032,CA-2018-128041,1/9/2018,1/9/2018,Same Day,RW-19540,Rick Wilson,Corporate,United States,Seattle,Washington,98103,West,FUR-TA-10002607,Furniture,Tables,KI Conference Tables,283.56,39.67
9033,CA-2018-105823,22/06/2018,26/06/2018,Standard Class,RB-19465,Rick Bensley,Home Office,United States,Detroit,Michigan,48227,Central,FUR-CH-10000454,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",487.96,68.27
9034,CA-2015-152268,2/9/2015,7/9/2015,Standard Class,SC-20095,Sanjit Chand,Consumer,United States,Fayetteville,Arkansas,72701,South,OFF-BI-10001359,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System,1793.98,317.53
9035,CA-2016-148873,1/10/2016,5/10/2016,Standard Class,EM-13960,Eric Murdock,Consumer,United States,Quincy,Illinois,62301,Central,OFF-BI-10003196,Office Supplies,Binders,Accohide Poly Flexible Ring Binders,2.992,0.53
9036,CA-2016-148873,1/10/2016,5/10/2016,Standard Class,EM-13960,Eric Murdock,Consumer,United States,Quincy,Illinois,62301,Central,TEC-AC-10003657,Technology,Accessories,Lenovo 17-Key USB Numeric Keypad,108.768,23.59
9037,CA-2016-166492,7/4/2016,10/4/2016,First Class,RP-19390,Resi PÃ¶lking,Consumer,United States,New York City,New York,10035,East,OFF-PA-10002262,Office Supplies,Paper,Xerox 192,25.92,4.59
9038,CA-2016-166492,7/4/2016,10/4/2016,First Class,RP-19390,Resi PÃ¶lking,Consumer,United States,New York City,New York,10035,East,OFF-ST-10002214,Office Supplies,Storage,X-Rack File for Hanging Folders,22.58,4.00
9039,CA-2018-157420,21/11/2018,21/11/2018,Same Day,HZ-14950,Henia Zydlo,Consumer,United States,Houston,Texas,77095,Central,TEC-PH-10003555,Technology,Phones,Motorola HK250 Universal Bluetooth Headset,55.176,11.97
9040,CA-2017-117121,17/12/2017,21/12/2017,Standard Class,AB-10105,Adrian Barton,Consumer,United States,Detroit,Michigan,48205,Central,OFF-BI-10000545,Office Supplies,Binders,GBC Ibimaster 500 Manual ProClick Binding System,9892.74,1751.01
9041,CA-2015-138177,19/09/2015,24/09/2015,Standard Class,ND-18460,Neil Ducich,Corporate,United States,Chandler,Arizona,85224,West,FUR-TA-10004607,Furniture,Tables,Hon 2111 Invitation Series Straight Table,73.915,10.34
9042,CA-2015-114335,28/09/2015,3/10/2015,Standard Class,XP-21865,Xylona Preis,Consumer,United States,Hollywood,Florida,33021,South,FUR-FU-10000277,Furniture,Furnishings,Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting,337.088,47.16
9043,CA-2016-168760,22/09/2016,26/09/2016,Second Class,MM-18280,Muhammed MacIntyre,Corporate,United States,Los Angeles,California,90049,West,OFF-AP-10004532,Office Supplies,Appliances,Kensington 6 Outlet Guardian Standard Surge Protector,61.44,10.87
9044,CA-2017-168830,7/11/2017,13/11/2017,Standard Class,ML-17395,Marina Lichtenstein,Corporate,United States,San Francisco,California,94122,West,TEC-AC-10003911,Technology,Accessories,NETGEAR AC1750 Dual Band GigabitÂ Smart WiFi Router,479.97,104.11
9045,CA-2018-137463,16/12/2018,20/12/2018,Second Class,KM-16225,Kalyca Meade,Corporate,United States,Sunnyvale,California,94086,West,OFF-BI-10003196,Office Supplies,Binders,Accohide Poly Flexible Ring Binders,5.984,1.06
9046,CA-2018-137463,16/12/2018,20/12/2018,Second Class,KM-16225,Kalyca Meade,Corporate,United States,Sunnyvale,California,94086,West,TEC-AC-10000358,Technology,Accessories,ImationÂ SecureÂ DriveÂ + Hardware Encrypted USBÂ flash driveÂ - 16 GB,189.95,41.20
9047,CA-2018-137463,16/12/2018,20/12/2018,Second Class,KM-16225,Kalyca Meade,Corporate,United States,Sunnyvale,California,94086,West,TEC-AC-10000057,Technology,Accessories,Microsoft Natural Ergonomic Keyboard 4000,149.95,32.52
9048,CA-2018-137463,16/12/2018,20/12/2018,Second Class,KM-16225,Kalyca Meade,Corporate,United States,Sunnyvale,California,94086,West,OFF-AR-10001988,Office Supplies,Art,Bulldog Table or Wall-Mount Pencil Sharpener,29.95,5.30
9049,CA-2018-137463,16/12/2018,20/12/2018,Second Class,KM-16225,Kalyca Meade,Corporate,United States,Sunnyvale,California,94086,West,OFF-LA-10003498,Office Supplies,Labels,Avery 475,44.4,7.86
9050,CA-2015-124513,21/09/2015,25/09/2015,Standard Class,SL-20155,Sara Luxemburg,Home Office,United States,New York City,New York,10011,East,OFF-AR-10002956,Office Supplies,Art,Boston 16801 Nautilus Battery Pencil Sharpener,66.03,11.69
9051,CA-2016-165554,18/05/2016,22/05/2016,Standard Class,AJ-10780,Anthony Jacobs,Corporate,United States,Los Angeles,California,90004,West,OFF-PA-10003724,Office Supplies,Paper,"Wirebound Message Book, 4 per Page",10.86,1.92
9052,CA-2015-141838,26/03/2015,31/03/2015,Second Class,DK-12835,Damala Kotsonis,Corporate,United States,San Francisco,California,94122,West,OFF-AR-10004272,Office Supplies,Art,Newell 308,3.36,0.59
9053,CA-2015-141838,26/03/2015,31/03/2015,Second Class,DK-12835,Damala Kotsonis,Corporate,United States,San Francisco,California,94122,West,OFF-BI-10003291,Office Supplies,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings,27.936,4.94
9054,CA-2015-141838,26/03/2015,31/03/2015,Second Class,DK-12835,Damala Kotsonis,Corporate,United States,San Francisco,California,94122,West,TEC-PH-10004100,Technology,Phones,Griffin GC17055 Auxiliary Audio Cable,28.784,6.24
9055,CA-2018-117009,22/09/2018,28/09/2018,Standard Class,BK-11260,Berenike Kampe,Consumer,United States,Santa Ana,California,92704,West,OFF-SU-10001218,Office Supplies,Supplies,Fiskars Softgrip Scissors,21.96,3.89
9056,CA-2016-128993,12/9/2016,17/09/2016,Second Class,CC-12670,Craig Carreira,Consumer,United States,Seattle,Washington,98103,West,TEC-AC-10004209,Technology,Accessories,Memorex Froggy Flash Drive 4 GB,21.98,4.77
9057,CA-2016-160227,2/11/2016,4/11/2016,First Class,ED-13885,Emily Ducich,Home Office,United States,New York City,New York,10011,East,FUR-CH-10002073,Furniture,Chairs,Hon Olson Stacker Chairs,2621.322,366.72
9058,CA-2016-149097,20/10/2016,24/10/2016,Standard Class,SV-20785,Stewart Visinsky,Consumer,United States,Los Angeles,California,90045,West,FUR-FU-10003424,Furniture,Furnishings,Nu-Dell Oak Frame,74.76,10.46
9059,CA-2016-149097,20/10/2016,24/10/2016,Standard Class,SV-20785,Stewart Visinsky,Consumer,United States,Los Angeles,California,90045,West,FUR-TA-10001086,Furniture,Tables,"SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine",364.776,51.03
9060,CA-2017-132304,14/06/2017,18/06/2017,Standard Class,AR-10825,Anthony Rawles,Corporate,United States,Seattle,Washington,98103,West,FUR-TA-10004619,Furniture,Tables,Hon Non-Folding Utility Tables,1115.17,156.01
9061,CA-2016-136420,20/11/2016,21/11/2016,First Class,CS-12250,Chris Selesnick,Corporate,United States,San Diego,California,92024,West,OFF-BI-10002854,Office Supplies,Binders,"Performers Binder/Pad Holder, Black",89.696,15.88
9062,CA-2016-136420,20/11/2016,21/11/2016,First Class,CS-12250,Chris Selesnick,Corporate,United States,San Diego,California,92024,West,OFF-LA-10002762,Office Supplies,Labels,Avery 485,50.12,8.87
9063,CA-2017-101623,28/02/2017,6/3/2017,Standard Class,RR-19525,Rick Reed,Corporate,United States,New York City,New York,10035,East,OFF-FA-10003495,Office Supplies,Fasteners,Staples,36.48,6.46
9064,US-2015-151015,14/10/2015,20/10/2015,Standard Class,BD-11500,Bradley Drucker,Consumer,United States,Chicago,Illinois,60653,Central,OFF-PA-10002581,Office Supplies,Paper,Xerox 1951,322.192,57.03
9065,US-2015-151015,14/10/2015,20/10/2015,Standard Class,BD-11500,Bradley Drucker,Consumer,United States,Chicago,Illinois,60653,Central,OFF-BI-10000343,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",2.946,0.52
9066,US-2015-151015,14/10/2015,20/10/2015,Standard Class,BD-11500,Bradley Drucker,Consumer,United States,Chicago,Illinois,60653,Central,OFF-PA-10001184,Office Supplies,Paper,Xerox 1903,19.136,3.39
9067,CA-2018-152968,26/05/2018,30/05/2018,Standard Class,BM-11785,Bryan Mills,Consumer,United States,Harrisonburg,Virginia,22801,South,TEC-AC-10000521,Technology,Accessories,"Verbatim Slim CD and DVD Storage Cases, 50/Pack",23.08,5.01
9068,CA-2017-150077,4/2/2017,10/2/2017,Standard Class,MS-17365,Maribeth Schnelling,Consumer,United States,Rockville,Maryland,20852,East,TEC-PH-10002890,Technology,Phones,AT&T 17929 Lendline Telephone,90.48,19.63
9069,CA-2017-106278,2/9/2017,5/9/2017,Second Class,BM-11140,Becky Martin,Consumer,United States,Des Moines,Washington,98198,West,FUR-CH-10003061,Furniture,Chairs,"Global Leather Task Chair, Black",215.976,30.22
9070,CA-2017-106278,2/9/2017,5/9/2017,Second Class,BM-11140,Becky Martin,Consumer,United States,Des Moines,Washington,98198,West,OFF-EN-10003567,Office Supplies,Envelopes,"Inter-Office Recycled Envelopes, Brown Kraft, Button-String,10"" x 13"" , 100/Box",65.94,11.67
9071,CA-2018-147550,4/12/2018,5/12/2018,First Class,KE-16420,Katrina Edelman,Corporate,United States,Philadelphia,Pennsylvania,19134,East,FUR-FU-10001918,Furniture,Furnishings,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,11.352,1.59
9072,CA-2016-136105,12/6/2016,16/06/2016,Standard Class,SZ-20035,Sam Zeldin,Home Office,United States,Columbus,Indiana,47201,Central,OFF-ST-10002444,Office Supplies,Storage,Recycled Eldon Regeneration Jumbo File,24.56,4.35
9073,CA-2017-142524,4/9/2017,8/9/2017,Standard Class,MB-18085,Mick Brown,Consumer,United States,Springfield,Missouri,65807,Central,OFF-EN-10003286,Office Supplies,Envelopes,Staple envelope,16.56,2.93
9074,CA-2017-142524,4/9/2017,8/9/2017,Standard Class,MB-18085,Mick Brown,Consumer,United States,Springfield,Missouri,65807,Central,TEC-AC-10000109,Technology,Accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,279.95,60.72
9075,CA-2015-136336,21/04/2015,26/04/2015,Standard Class,DB-13555,Dorothy Badders,Corporate,United States,Henderson,Kentucky,42420,South,OFF-ST-10002574,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, Black",828.84,146.70
9076,US-2016-136259,5/11/2016,8/11/2016,First Class,CB-12415,Christy Brittain,Consumer,United States,Lakewood,Ohio,44107,East,OFF-BI-10000773,Office Supplies,Binders,Insertable Tab Post Binder Dividers,7.218,1.28
9077,US-2016-136259,5/11/2016,8/11/2016,First Class,CB-12415,Christy Brittain,Consumer,United States,Lakewood,Ohio,44107,East,OFF-SU-10004661,Office Supplies,Supplies,Acme Titanium Bonded Scissors,27.2,4.81
9078,US-2015-124625,3/11/2015,7/11/2015,Standard Class,SP-20650,Stephanie Phelps,Corporate,United States,Omaha,Nebraska,68104,Central,TEC-AC-10003280,Technology,Accessories,Belkin F8E887 USB Wired Ergonomic Keyboard,89.97,19.51
9079,CA-2017-108105,16/02/2017,23/02/2017,Standard Class,GW-14605,Giulietta Weimer,Consumer,United States,Henderson,Kentucky,42420,South,FUR-FU-10003773,Furniture,Furnishings,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,318.08,44.50
9080,CA-2017-108105,16/02/2017,23/02/2017,Standard Class,GW-14605,Giulietta Weimer,Consumer,United States,Henderson,Kentucky,42420,South,OFF-BI-10002412,Office Supplies,Binders,Wilson Jones â€œSnapâ€ Scratch Pad Binder Tool for Ring Binders,5.8,1.03
9081,CA-2018-166898,11/9/2018,13/09/2018,Second Class,KH-16630,Ken Heidel,Corporate,United States,Santa Ana,California,92704,West,TEC-PH-10002564,Technology,Phones,OtterBox Defender Series Case - Samsung Galaxy S4,143.952,31.22
9082,CA-2018-166898,11/9/2018,13/09/2018,Second Class,KH-16630,Ken Heidel,Corporate,United States,Santa Ana,California,92704,West,OFF-PA-10002262,Office Supplies,Paper,Xerox 192,19.44,3.44
9083,CA-2018-169005,2/11/2018,6/11/2018,Standard Class,BG-11035,Barry Gonzalez,Consumer,United States,Springfield,Virginia,22153,South,OFF-AR-10000246,Office Supplies,Art,Newell 318,5.56,0.98
9084,CA-2016-104038,6/2/2016,8/2/2016,First Class,LO-17170,Lori Olson,Corporate,United States,Suffolk,Virginia,23434,South,OFF-ST-10002554,Office Supplies,Storage,Tennsco Industrial Shelving,146.73,25.97
9085,CA-2016-104038,6/2/2016,8/2/2016,First Class,LO-17170,Lori Olson,Corporate,United States,Suffolk,Virginia,23434,South,OFF-PA-10002751,Office Supplies,Paper,Xerox 1920,29.9,5.29
9086,CA-2017-126102,10/9/2017,12/9/2017,Second Class,DV-13465,Dianna Vittorini,Consumer,United States,Los Angeles,California,90049,West,OFF-BI-10004318,Office Supplies,Binders,Ibico EB-19 Dual Function Manual Binding System,276.784,48.99
9087,CA-2017-143406,26/09/2017,30/09/2017,Standard Class,LR-17035,Lisa Ryan,Corporate,United States,Houston,Texas,77041,Central,OFF-AP-10001564,Office Supplies,Appliances,Hoover Commercial Lightweight Upright Vacuum with E-Z Empty Dirt Cup,93.032,16.47
9088,CA-2017-143406,26/09/2017,30/09/2017,Standard Class,LR-17035,Lisa Ryan,Corporate,United States,Houston,Texas,77041,Central,FUR-CH-10000513,Furniture,Chairs,High-Back Leather Manager's Chair,454.965,63.65
9089,CA-2016-150308,15/12/2016,20/12/2016,Standard Class,RR-19525,Rick Reed,Corporate,United States,Cary,North Carolina,27511,South,TEC-PH-10001433,Technology,Phones,Cisco Small Business SPA 502G VoIP phone,246.168,53.39
9090,CA-2017-131093,17/09/2017,20/09/2017,Second Class,TS-21610,Troy Staebel,Consumer,United States,Springfield,Ohio,45503,East,OFF-ST-10002790,Office Supplies,Storage,Safco Industrial Shelving,295.4,52.29
9091,US-2018-148831,13/10/2018,15/10/2018,First Class,AH-10210,Alan Hwang,Consumer,United States,Louisville,Kentucky,40214,South,OFF-ST-10002974,Office Supplies,Storage,"Trav-L-File Heavy-Duty Shuttle II, Black",348.56,61.70
9092,CA-2016-162950,28/06/2016,3/7/2016,Second Class,DW-13585,Dorothy Wardle,Corporate,United States,Troy,Ohio,45373,East,OFF-PA-10003177,Office Supplies,Paper,Xerox 1999,15.552,2.75
9093,CA-2016-162950,28/06/2016,3/7/2016,Second Class,DW-13585,Dorothy Wardle,Corporate,United States,Troy,Ohio,45373,East,FUR-BO-10001918,Furniture,Bookcases,"Sauder Forest Hills Library with Doors, Woodland Oak Finish",482.94,67.56
9094,US-2016-132836,1/6/2016,5/6/2016,Standard Class,AJ-10945,Ashley Jarboe,Consumer,United States,Detroit,Michigan,48227,Central,TEC-PH-10001299,Technology,Phones,Polycom CX300 Desktop Phone USB VoIP phone,299.98,65.07
9095,US-2016-132836,1/6/2016,5/6/2016,Standard Class,AJ-10945,Ashley Jarboe,Consumer,United States,Detroit,Michigan,48227,Central,OFF-BI-10004224,Office Supplies,Binders,Catalog Binders with Expanding Posts,403.68,71.45
9096,US-2016-132836,1/6/2016,5/6/2016,Standard Class,AJ-10945,Ashley Jarboe,Consumer,United States,Detroit,Michigan,48227,Central,TEC-PH-10001300,Technology,Phones,"iKross Bluetooth Portable Keyboard + Cell Phone Stand Holder + Brush for Apple iPhone 5S 5C 5, 4S 4",41.9,9.09
9097,US-2016-132836,1/6/2016,5/6/2016,Standard Class,AJ-10945,Ashley Jarboe,Consumer,United States,Detroit,Michigan,48227,Central,OFF-LA-10004178,Office Supplies,Labels,Avery 491,28.91,5.12
9098,US-2015-158365,12/4/2015,17/04/2015,Standard Class,SV-20785,Stewart Visinsky,Consumer,United States,Bloomington,Indiana,47401,Central,OFF-PA-10000289,Office Supplies,Paper,Xerox 213,32.4,5.73
9099,CA-2018-152933,12/10/2018,16/10/2018,Standard Class,MG-17650,Matthew Grinstein,Home Office,United States,Dallas,Texas,75081,Central,TEC-PH-10002085,Technology,Phones,Clarity 53712,369.544,80.15
9100,CA-2018-152933,12/10/2018,16/10/2018,Standard Class,MG-17650,Matthew Grinstein,Home Office,United States,Dallas,Texas,75081,Central,OFF-PA-10001934,Office Supplies,Paper,Xerox 1993,10.368,1.84
9101,CA-2018-152933,12/10/2018,16/10/2018,Standard Class,MG-17650,Matthew Grinstein,Home Office,United States,Dallas,Texas,75081,Central,TEC-AC-10003033,Technology,Accessories,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,791.88,171.76
